state,year,dopen,population,presdemvoteshlag1,demmv,demvoteshlag1,demvoteshlag2,demvoteshfor1,demvoteshfor2,demwinprv1,demwinprv2,dmidterm,dpresdem
"Arizona",1964,1,1556000,44.36261,-2.854168,54.9405,43.94411,42.78365,44.02005,1,0,0,1
"Arizona",1968,1,1682000,49.45255,-14.43269,48.57291,54.9405,44.02005,41.7376,0,1,0,1
"Arizona",1970,0,1775399,35.01774,-11.9599,42.78365,48.57291,41.7376,54.01088,0,0,1,0
"Arizona",1974,0,2223196,30.38079,-16.5248,44.02005,42.78365,54.01088,48.38179,0,0,1,0
"Arizona",1976,1,2346157,30.38079,10.67147,41.7376,44.02005,48.38179,56.91097,0,0,0,0
"Arizona",1980,1,2718215,39.79998,-1.075107,54.01088,41.7376,56.91097,39.51289,1,0,0,1
"Arizona",1982,0,2889861,28.24468,16.60775,48.38179,54.01088,39.51289,56.70939,0,1,1,0
"Arizona",1986,1,3308262,32.54264,-20.96194,56.91097,48.38179,56.70939,31.57054,1,0,1,0
"Arizona",1988,1,3535183,32.54264,15.65795,39.51289,56.91097,31.57054,39.54301,0,1,0,0
"Arizona",1992,0,3867333,38.74387,-24.24469,56.70939,39.51289,39.54301,27.16169,1,0,0,0
"Arizona",1994,1,4147561,36.52045,-14.16269,31.57054,56.70939,27.16169,0,0,1,1,0
"Arizona",1998,0,4667277,46.51707,-41.58307,39.54301,31.57054,0,20.62047,0,0,1,0
"Arizona",2000,0,5130247,46.51707,-79.32253,27.16169,39.54301,20.62047,43.4994,0,0,0,0
"Arizona",2004,0,5652404,44.73458,-56.11856,0,27.16169,43.4994,34.65125,0,0,0,0
"Arizona",2006,0,6029141,44.39683,-9.841418,20.62047,0,34.65125,,0,0,1,0
"Arizona",2010,0,6392017,45.11525,-24.20883,43.4994,20.62047,,,0,0,1,0
"Colorado",1914,0,846000,42.83147,1.306805,,,47.93618,39.3071,,,1,1
"Colorado",1918,0,906000,60.7786,-1.552287,40.2969,,39.3071,43.89491,1,,1,1
"Colorado",1924,0,1014000,35.89024,-6.29791,39.3071,47.93618,46.40972,55.84896,0,0,0,0
"Colorado",1930,1,1040000,34.03176,13.19723,46.40972,43.89491,51.91285,63.45037,0,0,1,0
"Colorado",1932,0,1066000,34.03176,6.416345,55.84896,46.40972,63.45037,58.24227,1,0,0,0
"Colorado",1936,1,1090000,54.89523,28.20271,51.91285,55.84896,58.24227,50.23418,1,1,0,1
"Colorado",1942,0,1113000,48.40112,1.047769,58.24227,63.45037,43.58662,66.7918,1,1,1,1
"Colorado",1944,,1137000,,-12.82677,50.23418,58.24227,66.7918,46.7466,1,1,0,1
"Colorado",1948,0,1263000,,34.43301,43.58662,50.23418,46.7466,48.67655,0,1,0,1
"Colorado",1950,0,1325000,51.87671,-6.506789,66.7918,43.58662,48.67655,50.21743,1,0,1,1
"Colorado",1954,1,1493000,38.96252,-2.646908,46.7466,66.7918,50.21743,46.01963,0,1,1,0
"Colorado",1956,1,1625000,38.96252,.4348665,48.67655,46.7466,46.01963,45.57645,0,0,0,0
"Colorado",1960,0,1754000,39.81411,-7.50021,50.21743,48.67655,45.57645,41.93171,1,0,0,0
"Colorado",1962,0,1899000,44.90796,-7.998934,46.01963,50.21743,41.93171,41.44737,0,1,1,1
"Colorado",1966,0,2007000,61.26553,-16.08429,45.57645,46.01963,41.44737,49.40594,0,0,1,1
"Colorado",1968,0,2120000,61.26553,-17.10526,41.93171,45.57645,49.40594,57.23252,0,0,0,1
"Colorado",1972,0,2404619,41.31834,1.035318,41.44737,41.93171,57.23252,40.31581,0,0,0,0
"Colorado",1974,0,2541406,34.5933,17.73708,49.40594,41.44737,40.31581,50.335,1,0,1,0
"Colorado",1978,0,2766748,42.58053,-18.35427,57.23252,49.40594,50.335,34.62197,1,1,1,1
"Colorado",1980,1,2889964,42.58053,1.63714,40.31581,57.23252,34.62197,49.91586,0,1,0,1
"Colorado",1984,0,3169992,31.06791,-29.62639,50.335,40.31581,49.91586,41.65572,1,0,0,0
"Colorado",1986,1,3237450,35.1229,1.551545,34.62197,50.335,41.65572,51.77676,0,1,1,0
"Colorado",1990,1,3303862,45.28241,-14.02091,49.91586,34.62197,51.77676,46.10744,1,0,1,0
"Colorado",1996,1,3812716,40.12803,-4.948589,51.77676,41.65572,35.01671,45.76924,1,0,0,0
"Colorado",1998,0,3968967,44.42644,-27.47185,46.10744,51.77676,45.76924,51.30061,0,1,1,0
"Colorado",2002,0,4490406,42.39351,-4.438868,35.01671,46.10744,51.30061,52.79593,0,0,1,0
"Colorado",2008,1,4889730,47.02239,10.30423,51.30061,45.76924,48.05037,,1,0,0,0
"Colorado",2010,0,5029196,53.66044,1.628348,52.79593,51.30061,,,1,1,1,0
"Idaho",1918,0,405000,52.04026,-34.4263,38.13934,,45.91738,20.06306,0,,1,1
"Idaho",1920,0,433000,52.04026,-8.16524,32.78685,38.13934,20.06306,24.99221,0,0,0,1
"Idaho",1924,0,434000,34.34422,-59.43279,45.91738,32.78685,24.99221,27.58352,0,0,0,0
"Idaho",1930,0,447000,34.9252,-44.83295,24.99221,20.06306,55.67265,36.64178,0,0,1,0
"Idaho",1932,0,459000,34.9252,13.39937,27.58352,24.99221,36.64178,54.66002,0,0,0,0
"Idaho",1938,1,513000,62.96996,9.782842,36.64178,55.67265,48.46707,51.12737,0,1,1,1
"Idaho",1944,1,529000,54.37516,2.254748,48.46707,54.66002,49.95611,38.31851,0,1,0,1
"Idaho",1950,0,589000,49.98231,-23.36297,49.95611,51.12737,37.16256,56.20071,1,1,1,1
"Idaho",1954,0,600000,34.41796,-25.67489,38.31851,49.95611,56.20071,47.74047,0,1,1,0
"Idaho",1956,0,628000,34.41796,17.45812,37.16256,38.31851,47.74047,54.73905,0,0,0,0
"Idaho",1962,0,692000,46.21501,9.478104,47.74047,56.20071,44.61649,60.26275,0,1,1,1
"Idaho",1966,0,689000,50.91683,-10.76702,54.73905,47.74047,60.26275,45.51424,1,0,1,1
"Idaho",1968,0,695000,50.91683,20.5255,44.61649,54.73905,45.51424,56.07174,0,1,0,1
"Idaho",1972,1,763237,30.65873,-6.747696,60.26275,44.61649,56.07174,31.61205,1,0,0,0
"Idaho",1974,0,807990,26.04107,13.9341,45.51424,60.26275,31.61205,48.77527,0,1,1,0
"Idaho",1978,0,910690,37.11855,-36.77591,56.07174,45.51424,48.77527,25.99688,1,0,1,1
"Idaho",1980,1,943935,37.11855,-.9694129,31.61205,56.07174,25.99688,48.44355,0,1,0,1
"Idaho",1984,0,990839,25.19072,-46.18827,48.77527,31.61205,48.44355,38.70879,0,0,0,0
"Idaho",1986,0,990224,26.39221,-3.112891,25.99688,48.77527,38.70879,43.47633,0,0,1,0
"Idaho",1990,1,1011882,36.01064,-22.58242,48.44355,25.99688,43.47633,39.90524,0,0,1,0
"Idaho",1992,1,1066490,36.01064,-13.04733,38.70879,48.44355,39.90524,28.39301,0,0,0,0
"Idaho",1996,0,1187706,28.41756,-17.11672,43.47633,38.70879,28.39301,32.54852,0,0,0,0
"Idaho",1998,1,1230923,33.64584,-41.1427,39.90524,43.47633,32.54852,0,0,0,1,0
"Idaho",2002,0,1340372,27.6378,-32.61338,28.39301,39.90524,0,34.10512,0,0,1,0
"Idaho",2004,0,1391802,27.6378,-99.17925,32.54852,28.39301,34.10512,24.92759,0,0,0,0
"Idaho",2008,1,1534320,30.26133,-23.54927,0,32.54852,24.92759,,0,0,0,0
"Idaho",2010,0,1567582,36.09595,-46.24741,34.10512,0,,,0,0,1,0
"Montana",1916,0,487000,35.04909,7.654953,,,41.06689,55.40028,,,0,1
"Montana",1918,0,501000,56.79713,5.276597,51.0559,,55.40028,52.79514,1,,1,1
"Montana",1922,1,543000,32.13306,11.77095,41.06689,51.0559,52.79514,53.20006,1,1,1,0
"Montana",1924,0,538000,32.13306,10.40585,55.40028,41.06689,53.20006,60.32777,1,1,0,0
"Montana",1928,0,541000,19.38203,6.40012,52.79514,55.40028,60.32777,70.13987,1,1,0,0
"Montana",1934,0,545000,58.80594,41.40139,60.32777,53.20006,54.98415,73.43474,1,1,1,1
"Montana",1936,0,554000,58.80594,27.87431,70.13987,60.32777,73.43474,49.07104,1,1,0,1
"Montana",1940,0,558000,69.27922,46.86947,54.98415,70.13987,49.07104,45.3785,1,1,0,1
"Montana",1942,0,518000,58.77929,.7107913,73.43474,54.98415,45.3785,56.64765,1,1,1,1
"Montana",1946,1,514000,54.28399,-8.094308,49.07104,73.43474,56.64765,50.74744,1,1,1,1
"Montana",1948,0,542000,54.28399,13.90705,45.3785,49.07104,50.74744,50.37986,0,1,0,1
"Montana",1952,0,602000,53.09223,2.191791,56.64765,45.3785,50.37986,76.21915,1,0,0,1
"Montana",1954,0,624000,40.07478,.7597119,50.74744,56.64765,76.21915,50.73207,1,1,1,0
"Montana",1958,0,666000,42.8652,52.43831,50.37986,50.74744,50.73207,64.51305,1,1,1,0
"Montana",1960,1,675000,42.8652,1.464143,76.21915,50.37986,64.51305,53.16879,1,1,0,0
"Montana",1964,0,706000,48.59554,29.02611,50.73207,76.21915,53.16879,60.54004,1,1,0,1
"Montana",1966,0,707000,58.94813,6.337571,64.51305,50.73207,60.54004,51.95174,1,1,1,1
"Montana",1970,0,694409,41.58722,21.08009,53.16879,64.51305,51.95174,64.15779,1,1,1,0
"Montana",1976,1,757317,37.84505,28.31558,51.95174,60.54004,55.68934,54.46331,1,1,0,0
"Montana",1978,1,782317,45.40419,11.37868,64.15779,51.95174,54.46331,56.89072,1,1,1,1
"Montana",1982,0,803986,32.43065,12.79255,55.68934,64.15779,56.89072,48.13335,1,1,1,0
"Montana",1984,0,820905,32.43065,16.19285,54.46331,55.68934,48.13335,68.12981,1,1,0,0
"Montana",1988,0,800202,38.17658,-3.733292,56.89072,54.46331,68.12981,37.62603,1,1,0,0
"Montana",1990,0,799824,46.19852,38.74508,48.13335,56.89072,37.62603,49.55582,0,1,1,0
"Montana",1994,0,854923,37.62856,-24.74166,68.12981,48.13335,49.55582,47.2375,1,0,1,0
"Montana",1996,0,876656,37.62856,4.864904,37.62603,68.12981,47.2375,62.735,0,1,0,0
"Montana",2000,0,902200,41.23203,-3.316805,49.55582,37.62603,62.735,49.16175,1,0,0,0
"Montana",2002,0,911667,33.36423,31.00476,47.2375,49.55582,49.16175,72.91598,0,1,1,0
"Montana",2006,0,952692,38.56409,.8762479,62.735,47.2375,72.91598,,1,0,1,0
"Montana",2008,0,976415,38.56409,45.83195,49.16175,62.735,,,1,1,0,0
"Nevada",1916,0,82000,39.70171,6.52782,37.45537,,37.92613,62.82489,1,,0,1
"Nevada",1920,0,78000,53.35895,-4.185656,38.81119,37.45537,62.82489,42.47904,1,1,0,1
"Nevada",1922,0,81000,36.2249,25.64979,37.92613,38.81119,42.47904,59.26387,0,1,1,0
"Nevada",1926,0,87000,21.94941,-13.3041,62.82489,37.92613,59.26387,52.0582,1,0,1,0
"Nevada",1928,0,89000,21.94941,18.52774,42.47904,62.82489,52.0582,64.50941,0,1,0,0
"Nevada",1932,0,96000,43.46485,4.116389,59.26387,42.47904,64.50941,58.95792,1,0,0,0
"Nevada",1938,0,105000,72.80833,17.91584,64.50941,52.0582,60.47763,58.37515,1,1,1,1
"Nevada",1944,0,153000,60.07635,16.7503,60.47763,58.95792,44.78889,58.0114,1,1,0,1
"Nevada",1946,1,143000,54.62072,-10.42221,58.37515,60.47763,58.0114,48.32162,1,1,1,1
"Nevada",1952,0,181000,50.37349,-3.356767,58.0114,44.78889,52.5755,57.67646,1,0,0,1
"Nevada",1956,0,250000,38.55457,5.151,48.32162,58.0114,57.67646,65.27595,0,1,0,0
"Nevada",1958,0,269000,42.03167,15.35293,52.5755,48.32162,65.27595,50.01783,1,0,1,0
"Nevada",1962,0,352000,51.16205,30.5519,57.67646,52.5755,50.01783,54.76587,1,1,1,1
"Nevada",1964,0,426000,51.16205,.0356555,65.27595,57.67646,54.76587,57.64915,1,1,0,1
"Nevada",1970,0,488738,39.29373,16.47786,54.76587,50.01783,46.60389,63.02357,1,1,1,0
"Nevada",1974,1,596822,36.31922,-.3681988,57.64915,54.76587,63.02357,37.29874,1,1,1,0
"Nevada",1976,0,646975,36.31922,31.59917,46.60389,57.64915,37.29874,47.72166,0,1,0,0
"Nevada",1980,1,800493,45.80981,-21.32039,63.02357,46.60389,47.72166,49.9958,1,0,0,1
"Nevada",1982,0,881537,26.89392,-2.353218,37.29874,63.02357,49.9958,50.20692,0,1,1,0
"Nevada",1986,1,980613,31.97264,5.478141,47.72166,37.29874,50.20692,51.04993,0,0,1,0
"Nevada",1988,0,1075022,31.97264,4.06465,49.9958,47.72166,51.04993,50.93002,1,0,0,0
"Nevada",1992,0,1330694,37.91788,10.83654,50.20692,49.9958,50.93002,47.87857,1,1,0,0
"Nevada",1994,0,1456388,37.35755,9.929308,51.04993,50.20692,47.87857,39.69346,1,1,1,0
"Nevada",1998,0,1743772,43.93349,.0982136,50.93002,51.04993,39.69346,61.08191,1,1,1,0
"Nevada",2000,1,1998250,43.93349,-15.39809,47.87857,50.93002,61.08191,40.98996,1,1,0,0
"Nevada",2004,0,2346222,45.97567,25.94412,39.69346,47.87857,40.98996,50.28874,0,1,0,0
"Nevada",2010,0,2700551,55.14668,5.742136,40.98996,61.08191,,,0,1,1,0
"New Mexico",1916,1,354000,41.87309,5.2697,,,47.4822,55.17157,,,0,1
"New Mexico",1924,0,390000,44.27746,2.431306,55.17157,47.4822,42.30381,58.62276,1,0,0,0
"New Mexico",1928,1,416000,43.02224,-15.38898,49.85614,55.17157,58.62276,49.35007,1,1,0,0
"New Mexico",1936,0,489000,62.75342,23.44919,49.35007,58.62276,55.94656,59.15705,0,1,0,1
"New Mexico",1940,0,531000,62.65197,11.89313,61.70217,49.35007,59.15705,51.50733,1,0,0,1
"New Mexico",1942,0,502000,56.58665,18.3141,55.94656,61.70217,51.50733,57.22463,1,1,1,1
"New Mexico",1946,0,561000,53.49635,3.01466,59.15705,55.94656,57.22463,51.12114,1,1,1,1
"New Mexico",1948,1,604000,53.49635,14.82188,51.50733,59.15705,51.12114,57.27284,1,1,0,1
"New Mexico",1952,0,735000,56.32838,2.242282,57.22463,51.50733,57.27284,62.70614,1,1,0,1
"New Mexico",1954,0,763000,44.23036,14.54568,51.12114,57.22463,62.70614,63.43483,1,1,1,0
"New Mexico",1960,0,951000,41.78304,26.86965,62.70614,57.27284,54.70377,53.14048,1,1,0,0
"New Mexico",1964,1,1006000,50.1522,9.407529,63.43483,62.70614,53.14048,52.25962,1,1,0,1
"New Mexico",1966,0,1007000,59.04058,6.280959,54.70377,63.43483,52.25962,45.97453,1,1,1,1
"New Mexico",1970,0,1017055,39.74597,4.519236,53.14048,54.70377,45.97453,42.70171,1,1,1,0
"New Mexico",1972,1,1078697,39.74597,-8.05093,52.25962,53.14048,42.70171,46.59555,1,1,0,0
"New Mexico",1976,0,1189295,36.5568,-14.11407,45.97453,52.25962,46.59555,53.77387,0,1,0,0
"New Mexico",1978,0,1238034,48.2844,-6.808901,42.70171,45.97453,53.77387,43.87502,0,0,1,1
"New Mexico",1982,1,1363823,36.78483,7.547736,46.59555,42.70171,43.87502,63.30796,0,0,1,0
"New Mexico",1984,0,1416717,36.78483,-12.24825,53.77387,46.59555,63.30796,27.03925,1,0,0,0
"New Mexico",1988,0,1490337,39.22643,26.62299,43.87502,53.77387,27.03925,53.97046,0,1,0,0
"New Mexico",1990,0,1519933,46.90257,-45.87407,63.30796,43.87502,53.97046,29.78429,1,0,1,0
"New Mexico",1994,0,1653329,45.89885,7.980206,27.03925,63.30796,29.78429,61.7011,0,1,1,0
"New Mexico",1996,0,1706151,45.89885,-34.94159,53.97046,27.03925,61.7011,34.9731,1,0,0,0
"New Mexico",2000,0,1819017,49.1832,23.44714,29.78429,53.97046,34.9731,70.60514,0,1,0,0
"New Mexico",2002,0,1855309,47.90855,-30.05379,61.7011,29.78429,70.60514,61.328,1,0,1,0
"New Mexico",2006,0,1962137,49.04668,41.27456,34.9731,61.7011,61.328,,0,1,1,0
"New Mexico",2008,1,2010662,49.04668,22.65598,70.60514,34.9731,,,1,0,0,0
"Utah",1914,0,422000,32.57803,-2.75147,,,56.91565,38.58547,,,1,1
"Utah",1916,0,436000,32.57803,16.98896,46.33195,,38.58547,48.62402,0,,0,1
"Utah",1920,0,453000,58.78305,-18.02164,56.91565,46.33195,48.62402,37.56956,1,0,0,1
"Utah",1922,0,467000,38.83959,.4643172,38.58547,56.91565,37.56956,55.51688,0,1,1,0
"Utah",1926,0,494000,29.89732,-23.94275,48.62402,38.58547,55.51688,56.66337,1,0,1,0
"Utah",1928,0,504000,29.89732,11.60239,37.56956,48.62402,56.66337,53.06153,0,1,0,0
"Utah",1932,0,517000,45.89165,14.94896,55.51688,37.56956,53.06153,55.80132,1,0,0,0
"Utah",1934,0,522000,56.59323,7.620358,56.66337,55.51688,55.80132,62.84565,1,1,1,1
"Utah",1938,0,535000,69.34129,11.60263,53.06153,56.66337,62.84565,59.91139,1,1,1,1
"Utah",1940,1,552000,69.34129,25.69131,55.80132,53.06153,59.91139,48.76266,1,1,0,1
"Utah",1944,0,605000,62.23144,19.82278,62.84565,55.80132,48.76266,45.83195,1,1,0,1
"Utah",1946,0,638000,60.45573,-2.47468,59.91139,62.84565,45.83195,45.74401,1,1,1,1
"Utah",1950,0,689000,53.98037,-8.027908,48.76266,59.91139,45.74401,46.04381,0,1,1,1
"Utah",1952,0,724000,53.98037,-8.511984,45.83195,48.76266,46.04381,38.73077,0,0,0,1
"Utah",1956,0,809000,41.07491,-7.912383,45.74401,45.83195,38.73077,47.62901,0,0,0,0
"Utah",1958,0,845000,35.43885,3.898239,46.04381,45.74401,47.62901,57.33044,0,0,1,0
"Utah",1962,0,958000,45.16785,-4.741982,38.73077,46.04381,57.33044,45.83482,1,0,1,1
"Utah",1964,0,978000,45.16785,14.66088,47.62901,38.73077,45.83482,56.15958,0,1,0,1
"Utah",1968,0,1029000,54.71373,-7.84879,57.33044,47.62901,56.15958,44.07002,1,0,0,1
"Utah",1970,0,1059273,37.0745,13.67956,45.83482,57.33044,44.07002,42.89304,0,1,1,0
"Utah",1974,1,1200471,26.39296,-5.924752,56.15958,45.83482,42.89304,25.48452,1,0,1,0
"Utah",1976,1,1274928,26.39296,-12.69335,44.07002,56.15958,25.48452,41.34913,0,1,0,0
"Utah",1980,1,1461037,33.64818,-48.16119,42.89304,44.07002,41.34913,26.55024,0,0,0,1
"Utah",1982,0,1558314,20.56628,-16.92722,25.48452,42.89304,26.55024,31.74081,0,0,1,0
"Utah",1986,0,1662834,24.67522,-45.75499,41.34913,25.48452,31.74081,39.71474,0,0,1,0
"Utah",1988,0,1689372,24.67522,-35.38697,26.55024,41.34913,39.71474,29.14078,0,0,0,0
"Utah",1992,1,1821498,32.04643,-15.66833,31.74081,26.55024,29.14078,32.9701,0,0,0,0
"Utah",1994,1,1930436,24.65447,-41.71845,39.71474,31.74081,32.9701,31.51458,0,0,1,0
"Utah",1998,0,2100562,33.29678,-31.01176,29.14078,39.71474,31.51458,28.40272,0,0,1,0
"Utah",2000,0,2233183,33.29678,-34.06946,32.9701,29.14078,28.40272,31.06492,0,0,0,0
"Utah",2004,0,2401580,26.34472,-40.32845,31.51458,32.9701,31.06492,32.76672,0,0,0,0
"Utah",2006,0,2525507,25.99564,-31.29599,28.40272,31.51458,32.76672,,0,0,1,0
"Utah",2010,1,2763885,34.40575,-28.79231,31.06492,28.40272,,,0,0,1,0
"Wyoming",1916,0,174000,36.2084,5.99449,,,42.23309,57.30184,,,0,1
"Wyoming",1918,0,181000,54.66805,-15.53382,51.46734,,57.30184,44.81685,1,,1,1
"Wyoming",1922,0,208000,31.86289,14.60368,42.23309,51.46734,44.81685,53.49511,0,1,1,0
"Wyoming",1930,0,226000,35.37032,-18.09163,53.49511,44.81685,56.6224,53.82642,1,0,1,0
"Wyoming",1934,0,233000,56.07351,13.66678,40.95419,53.49511,53.82642,58.73501,0,1,1,1
"Wyoming",1936,0,240000,56.07351,8.421519,56.6224,40.95419,58.73501,45.40526,1,0,0,1
"Wyoming",1940,0,250000,60.57534,17.47001,53.82642,56.6224,45.40526,56.20977,1,1,0,1
"Wyoming",1942,0,251000,52.82163,-9.189487,58.73501,53.82642,56.20977,57.10781,1,1,1,1
"Wyoming",1946,0,254000,48.76554,12.41953,45.40526,58.73501,57.10781,48.36468,0,1,1,1
"Wyoming",1952,0,293000,51.61844,-3.270638,57.10781,56.20977,51.53138,50.83788,1,1,0,1
"Wyoming",1954,0,293000,37.0854,3.062749,48.36468,57.10781,50.83788,43.62829,0,1,1,0
"Wyoming",1958,0,315000,39.92201,1.675761,51.53138,48.36468,43.62829,53.98814,1,0,1,0
"Wyoming",1964,0,339000,44.98515,7.976282,43.62829,50.83788,48.20399,55.77992,0,1,0,1
"Wyoming",1966,1,323000,56.55848,-3.592011,53.98814,43.62829,55.77992,28.68576,1,0,1,1
"Wyoming",1970,0,332416,35.51197,11.55985,48.20399,53.98814,28.68576,45.41347,0,1,1,0
"Wyoming",1972,0,347345,35.51197,-42.62848,55.77992,48.20399,45.41347,37.8333,1,0,0,0
"Wyoming",1976,0,396952,30.47194,-9.173059,28.68576,55.77992,37.8333,43.34324,0,1,0,0
"Wyoming",1978,1,432880,39.80927,-24.3334,45.41347,28.68576,43.34324,21.68295,0,0,1,1
"Wyoming",1982,0,506400,27.97021,-13.31352,37.8333,45.41347,21.68295,49.63474,0,0,1,0
"Wyoming",1984,0,504896,27.97021,-56.63411,43.34324,37.8333,49.63474,36.06374,0,0,0,0
"Wyoming",1988,0,465101,28.24288,-.7305294,21.68295,43.34324,36.06374,39.30742,0,0,0,0
"Wyoming",1990,0,453401,38.01338,-27.87251,49.63474,21.68295,39.30742,42.2135,0,0,1,0
"Wyoming",1994,1,474982,33.9784,-19.56621,36.06374,49.63474,42.2135,22.03839,0,0,1,0
"Wyoming",1996,1,480085,33.9784,-11.85018,39.30742,36.06374,22.03839,27.04605,0,0,0,0
"Wyoming",2000,0,493786,36.83586,-51.73431,42.2135,39.30742,27.04605,29.86031,0,0,0,0
"Wyoming",2002,0,500017,27.69898,-45.9079,22.03839,42.2135,29.86031,24.25764,0,0,1,0
"Wyoming",2008,0,546043,29.07472,-51.37709,29.86031,27.04605,,,0,0,0,0
"California",1914,1,2934000,41.81231,-8.137748,,,29.52869,40.66454,,,1,1
"California",1916,1,3071000,41.81231,-31.54399,31.58897,,40.66454,23.75831,0,,0,1
"California",1920,0,3554000,46.62857,-8.345106,29.52869,31.58897,23.75831,36.8788,0,0,0,1
"California",1922,0,3991000,24.28048,-38.3962,40.66454,29.52869,36.8788,18.22246,0,0,1,0
"California",1926,0,4929000,8.230954,-26.23045,23.75831,40.66454,18.22246,43.38712,0,0,1,0
"California",1928,0,5344000,8.230954,-55.87742,36.8788,23.75831,43.38712,0,0,0,0,0
"California",1934,0,6060000,58.44047,-94.54243,43.38712,18.22246,0,0,1,0,1,1
"California",1938,1,6656000,66.96655,-55.34589,0,43.38712,0,52.2854,0,1,1,1
"California",1946,0,9559000,56.47926,-9.884808,52.2854,0,40.75905,0,1,0,1,1
"California",1952,0,11635000,47.5722,-87.66991,40.75905,44.2196,45.61841,57.01202,0,0,0,1
"California",1956,0,13713000,42.72702,-8.339172,0,40.75905,57.01202,43.42882,0,0,0,0
"California",1962,0,17072000,49.55138,-12.88332,57.01202,45.61841,48.45213,51.81796,1,0,1,1
"California",1968,1,19394000,59.11203,4.944819,48.45213,43.42882,53.85818,60.5336,0,0,0,1
"California",1970,0,19971069,44.73942,9.53367,51.81796,48.45213,60.5336,46.87816,1,0,1,0
"California",1974,0,21173865,41.53806,24.3057,53.85818,51.81796,46.87816,56.50565,1,1,1,0
"California",1976,0,21935909,41.53806,-3.29366,60.5336,53.85818,56.50565,44.776,1,1,0,0
"California",1980,1,23667902,47.56869,19.35767,46.87816,60.5336,44.776,49.2896,0,1,0,1
"California",1982,1,24820009,35.91574,-6.759343,56.50565,46.87816,49.2896,44.00072,1,0,1,0
"California",1986,0,27102237,41.26778,1.417431,44.776,56.50565,44.00072,47.90379,0,1,1,0
"California",1992,1,30875920,47.55944,4.90092,44.00072,49.2896,46.73608,53.05749,0,1,0,0
"California",1994,0,31317179,46.00659,1.904219,47.90379,44.00072,53.05749,55.84279,1,0,1,0
"California",1998,0,32682794,51.09879,10.04641,46.73608,47.90379,55.84279,55.22637,1,1,1,0
"California",2000,0,33871653,51.09879,19.25587,53.05749,46.73608,55.22637,59.43105,1,1,0,0
"California",2004,0,35574576,53.44957,19.05373,55.84279,53.05749,59.43105,52.1821,1,1,0,0
"California",2006,0,36021202,54.30338,24.41577,55.22637,55.84279,52.1821,,1,1,1,0
"California",2010,0,37253956,61.01264,10.00765,59.43105,55.22637,,,1,1,1,0
"Oregon",1914,0,736000,34.34326,9.549231,,,42.29459,43.53085,,,1,1
"Oregon",1918,1,763000,45.89605,-11.87679,45.5037,,43.53085,24.67495,1,,1,1
"Oregon",1920,0,788000,45.89605,-7.205,42.29459,45.5037,24.67495,36.34393,0,1,0,1
"Oregon",1924,0,856000,33.54785,-41.28806,43.53085,42.29459,36.34393,27.93346,0,0,0,0
"Oregon",1926,1,905000,24.18393,-3.444809,24.67495,43.53085,27.93346,38.86203,0,0,1,0
"Oregon",1930,0,956000,34.13837,-30.12277,36.34393,24.67495,38.86203,48.31888,0,0,1,0
"Oregon",1936,0,1025000,57.99876,-1.373616,38.86203,27.93346,45.13978,22.94406,0,0,0,1
"Oregon",1938,1,1067000,64.42499,-9.718821,48.31888,38.86203,22.94406,39.28841,0,0,1,1
"Oregon",1944,1,1233000,53.70221,-21.42317,22.94406,45.13978,39.96931,23.19572,0,0,0,1
"Oregon",1948,0,1405000,51.7831,-20.06137,39.28841,22.94406,23.19572,50.21631,0,0,0,1
"Oregon",1956,0,1698000,38.92892,8.391079,50.21631,23.19572,54.60651,54.15355,1,0,0,0
"Oregon",1960,0,1769000,44.75331,9.227451,54.19554,50.21631,54.15355,48.22506,1,1,0,0
"Oregon",1962,0,1818000,47.31964,8.346361,54.60651,54.19554,48.22506,49.77762,1,1,1,1
"Oregon",1966,1,1969000,63.7179,-3.50579,54.15355,54.60651,49.77762,46.15777,1,1,1,1
"Oregon",1968,0,2004000,63.7179,-.4230171,48.22506,54.15355,46.15777,44.84039,0,1,0,1
"Oregon",1972,1,2197297,43.78433,-7.562179,49.77762,48.22506,44.84039,38.27553,0,0,0,0
"Oregon",1974,0,2285013,42.32574,-10.08867,46.15777,49.77762,38.27553,44.01277,0,0,1,0
"Oregon",1978,0,2518298,47.95059,-23.36637,44.84039,46.15777,44.01277,33.43297,0,0,1,1
"Oregon",1980,1,2633105,47.95059,-8.095351,38.27553,44.84039,33.43297,36.03983,0,0,0,1
"Oregon",1984,0,2666588,38.66981,-33.0961,44.01277,38.27553,36.03983,46.18974,0,0,0,0
"Oregon",1986,0,2683528,43.73968,-26.91292,33.43297,44.01277,46.18974,46.49968,0,0,1,0
"Oregon",1990,0,2858547,51.27278,-7.491618,36.03983,33.43297,46.49968,45.90179,0,0,1,0
"Oregon",1996,1,3195087,42.47886,-3.8939,46.49968,46.18974,61.05362,39.60619,0,0,0,0
"Oregon",1998,0,3282055,47.15197,27.25895,45.90179,46.49968,39.60619,63.3921,0,0,1,0
"Oregon",2002,0,3513424,46.95939,-16.60239,61.05362,45.90179,63.3921,48.90467,1,0,1,0
"Oregon",2004,0,3569463,46.95939,31.64606,39.60619,61.05362,48.90467,57.22403,0,1,0,0
"Oregon",2008,0,3768748,51.34866,3.351223,63.3921,39.60619,57.22403,,1,0,0,0
"Oregon",2010,0,3831074,56.74881,17.97519,48.90467,63.3921,,,1,1,1,0
